population_id,zip_code,average_pop
13957,43464,"1,351"
13958,43465,"5,248"
13959,43466,"2,277"
13960,43467,93
13961,43468,404
13962,43469,"2,982"
13963,43501,705
13964,43502,"6,830"
13965,43504,"1,232"
13966,43505,69
13967,43506,"14,637"
13968,43511,845
13969,43512,"28,362"
13970,43515,"8,352"
13971,43516,"2,907"
13972,43517,"3,775"
13973,43518,"2,730"
13974,43519,166
13975,43521,"2,824"
13976,43522,"3,042"
13977,43523,9
13978,43524,"1,221"
13979,43525,"1,218"
13980,43526,"5,679"
13981,43527,"2,224"
13982,43528,"16,055"
13983,43529,260
13984,43531,129
13985,43532,"4,141"
13986,43533,"1,435"
13987,43534,"1,733"
13988,43535,828
13989,43536,474
13990,43537,"26,899"
13991,43540,"1,634"
13992,43541,154
13993,43542,"3,858"
13994,43543,"8,047"
13995,43545,"14,264"
13996,43547,339
13997,43548,625
13998,43549,"1,532"
13999,43551,"37,146"
14000,43553,187
14001,43554,"2,624"
14002,43555,174
14003,43556,"1,958"
14004,43557,"3,300"
14005,43558,"13,079"
14006,43560,"32,332"
14007,43565,393
14008,43566,"7,819"
14009,43567,"13,111"
14010,43569,"2,971"
14011,43570,"3,142"
14012,43571,"7,145"
14013,43604,"9,173"
14014,43605,"28,058"
14015,43606,"24,863"
14016,43607,"23,785"
14017,43608,"15,932"
14018,43609,"23,116"
14019,43610,"4,578"
14020,43611,"19,180"
14021,43612,"30,551"
14022,43613,"32,087"
14023,43614,"30,087"
14024,43615,"39,657"
14025,43616,"20,900"
14026,43617,"7,136"
14027,43619,"7,670"
14028,43620,"5,943"
14029,43623,"20,183"
14030,43701,"55,560"
14031,43711,42
14032,43713,"7,384"
14033,43716,"1,832"
14034,43717,185
14035,43718,"3,556"
14036,43719,"2,602"
14037,43720,"1,144"
14038,43721,60
14039,43722,339
14040,43723,"4,896"
14041,43724,"9,364"
14042,43725,"20,205"
14043,43727,"1,324"
14044,43728,"1,188"
14045,43730,"2,510"
14046,43731,"5,694"
14047,43732,"1,810"
14048,43733,184
14049,43734,"1,365"
14050,43735,419
14051,43736,68
14052,43738,127
14053,43739,"2,173"
14054,43740,428
14055,43746,"1,458"
14056,43747,"1,046"
14057,43748,"2,774"
14058,43749,"2,476"
14059,43750,148
14060,43754,"1,649"
14061,43755,"1,502"
14062,43756,"5,308"
14063,43758,"3,316"
14064,43759,48
14065,43760,"1,785"
14066,43761,81
14067,43762,"5,928"
14068,43764,"8,508"
14069,43766,"1,660"
14070,43767,"1,354"
14071,43768,298
14072,43771,"1,853"
14073,43772,"1,771"
14074,43773,"3,169"
14075,43777,"4,570"
14076,43778,"1,538"
14077,43779,911
14078,43780,"1,838"
14079,43782,746
14080,43783,"4,803"
14081,43786,30
14082,43787,"2,734"
14083,43788,902
14084,43793,"4,993"
14085,43802,"1,045"
14086,43804,"3,816"
14087,43805,57
14088,43811,804
14089,43812,"19,211"
14090,43821,"4,257"
14091,43822,"4,838"
14092,43824,"3,544"
14093,43830,"6,252"
14094,43832,"7,650"
14095,43836,132
14096,43837,"1,842"
14097,43840,"1,213"
14098,43842,219
14099,43843,"1,320"
14100,43844,"3,723"
14101,43845,"4,729"
14102,43901,"2,338"
14103,43902,155
14104,43903,"2,144"
14105,43905,177
14106,43906,"8,580"
14107,43907,"5,995"
14108,43908,"1,631"
14109,43910,"3,357"
14110,43912,"6,845"
14111,43913,"1,620"
14112,43914,64
14113,43915,"1,479"
14114,43917,"3,095"
14115,43920,"23,272"
14116,43925,207
14117,43926,252
14118,43927,83
14119,43928,106
14120,43930,808
14121,43931,260
14122,43932,840
14123,43933,"2,067"
14124,43934,285
14125,43935,"8,759"
14126,43938,"5,488"
14127,43939,562
14128,43940,386
14129,43942,"2,494"
14130,43943,"3,227"
14131,43944,"2,590"
14132,43945,"3,180"
14133,43946,"2,224"
14134,43947,"5,229"
14135,43948,602
14136,43950,"16,675"
14137,43951,156
14138,43952,"18,761"
14139,43953,"11,709"
14140,43961,291
14141,43962,109
14142,43963,"1,344"
14143,43964,"9,407"
14144,43967,3
14145,43968,"6,997"
14146,43970,30
14147,43971,"1,187"
14148,43972,157
14149,43973,"2,238"
14150,43974,74
14151,43976,"1,664"
14152,43977,"2,361"
14153,43983,405
14154,43985,148
14155,43986,"2,240"
14156,43988,"2,333"
14157,44001,"20,591"
14158,44003,"4,715"
14159,44004,"33,157"
14160,44010,"1,807"
14161,44011,"21,414"
14162,44012,"22,736"
14163,44017,"19,169"
14164,44021,"6,107"
14165,44022,"16,670"
14166,44023,"17,346"
14167,44024,"23,564"
14168,44026,"11,115"
14169,44028,"8,472"
14170,44030,"16,506"
14171,44032,"1,731"
14172,44035,"63,921"
14173,44039,"30,351"
14174,44040,"3,035"
14175,44041,"14,777"
14176,44044,"15,517"
14177,44045,399
14178,44046,"2,069"
14179,44047,"9,138"
14180,44048,"2,740"
14181,44049,271
14182,44050,"6,300"
14183,44052,"29,785"
14184,44053,"18,069"
14185,44054,"12,672"
14186,44055,"20,123"
14187,44056,"11,325"
14188,44057,"19,763"
14189,44060,"60,685"
14190,44062,"15,288"
14191,44064,"1,723"
14192,44065,"4,534"
14193,44067,"20,433"
14194,44070,"32,671"
14195,44072,"4,391"
14196,44074,"11,789"
14197,44076,"4,797"
14198,44077,"56,136"
14199,44080,161
14200,44081,"6,923"
14201,44082,"1,555"
14202,44084,"3,722"
14203,44085,"3,136"
14204,44086,"2,409"
14205,44087,"20,085"
14206,44089,"15,839"
14207,44090,"11,428"
14208,44092,"16,681"
14209,44093,"1,273"
14210,44094,"35,365"
14211,44095,"33,540"
14212,44099,"2,149"
14213,44101,670
14214,44102,"44,606"
14215,44103,"17,851"
14216,44104,"22,678"
14217,44105,"38,940"
14218,44106,"26,498"
14219,44107,"51,834"
14220,44108,"25,033"
14221,44109,"41,513"
14222,44110,"20,332"
14223,44111,"40,411"
14224,44112,"22,886"
14225,44113,"19,165"
14226,44114,"5,369"
14227,44115,"7,647"
14228,44116,"20,221"
14229,44117,"10,101"
14230,44118,"39,844"
14231,44119,"12,197"
14232,44120,"36,719"
14233,44121,"33,187"
14234,44122,"34,096"
14235,44123,"16,716"
14236,44124,"37,941"
14237,44125,"28,560"
14238,44126,"16,624"
14239,44127,"4,927"
14240,44128,"29,452"
14241,44129,"28,866"
14242,44130,"50,333"
14243,44131,"20,377"
14244,44132,"14,889"
14245,44133,"30,286"
14246,44134,"38,312"
14247,44135,"27,736"
14248,44136,"25,741"
14249,44137,"23,074"
14250,44138,"21,986"
14251,44139,"24,227"
14252,44140,"15,543"
14253,44141,"13,848"
14254,44142,"19,099"
14255,44143,"24,334"
14256,44144,"21,491"
14257,44145,"32,520"
14258,44146,"29,622"
14259,44147,"19,268"
14260,44149,"18,889"
14261,44201,"6,716"
14262,44202,"19,655"
14263,44203,"41,059"
14264,44212,"43,869"
14265,44214,"2,032"
14266,44215,"2,272"
14267,44216,"9,632"
14268,44217,"4,125"
14269,44221,"29,778"
14270,44223,"18,168"
14271,44224,"38,484"
14272,44230,"8,277"
14273,44231,"8,595"
14274,44233,"7,723"
14275,44234,"4,244"
14276,44235,"2,034"
14277,44236,"25,340"
14278,44240,"39,336"
14279,44241,"16,323"
14280,44243,"4,482"
14281,44250,"1,227"
14282,44251,893
14283,44253,"3,251"
14284,44254,"4,835"
14285,44255,"8,338"
14286,44256,"62,261"
14287,44260,"13,291"
14288,44262,"5,013"
14289,44264,"2,680"
14290,44265,7
14291,44266,"33,612"
14292,44270,"8,907"
14293,44272,"5,109"
14294,44273,"6,777"
14295,44274,192
14296,44275,"3,262"
14297,44276,"1,842"
14298,44278,"17,796"
14299,44280,"4,472"
14300,44281,"30,312"
14301,44285,81
14302,44286,"6,035"
14303,44287,"7,705"
14304,44288,"3,882"
14305,44301,"15,682"
14306,44302,"5,882"
14307,44303,"7,590"
14308,44304,"5,612"
14309,44305,"22,216"
14310,44306,"22,399"
14311,44307,"6,747"
14312,44308,860
14313,44310,"23,487"
14314,44311,"9,141"
14315,44312,"31,908"
14316,44313,"24,280"
14317,44314,"18,883"
14318,44319,"22,632"
14319,44320,"20,409"
14320,44321,"15,158"
14321,44333,"18,671"
14322,44401,"2,838"
14323,44402,"3,125"
14324,44403,"3,956"
14325,44404,"1,612"
14326,44405,"8,157"
14327,44406,"21,723"
14328,44408,"10,431"
14329,44410,"17,074"
14330,44411,"2,189"
14331,44412,"2,706"
14332,44413,"7,487"
14333,44417,"1,610"
14334,44418,"1,535"
14335,44420,"15,349"
14336,44423,"2,678"
14337,44425,"14,755"
14338,44427,"1,598"
14339,44428,"3,018"
14340,44429,"2,556"
14341,44430,"5,333"
14342,44431,"4,648"
14343,44432,"13,365"
14344,44436,"3,727"
14345,44437,"4,232"
14346,44438,"4,518"
14347,44439,88
14348,44440,"4,931"
14349,44441,"1,611"
14350,44442,"3,937"
14351,44443,"1,953"
14352,44444,"10,329"
14353,44445,"3,259"
14354,44446,"20,581"
14355,44449,"1,169"
14356,44450,"2,351"
14357,44451,"2,989"
14358,44452,"3,075"
14359,44454,946
14360,44455,"1,785"
14361,44460,"26,464"
14362,44470,"3,861"
14363,44471,"11,001"
14364,44473,"3,760"
14365,44481,"10,613"
14366,44483,"26,100"
14367,44484,"22,724"
14368,44485,"16,086"
14369,44490,857
14370,44491,"3,284"
14371,44493,36
14372,44502,"10,070"
14373,44503,971
14374,44504,"5,308"
14375,44505,"19,805"
14376,44506,"2,410"
14377,44507,"5,497"
14378,44509,"12,146"
14379,44510,"2,550"
14380,44511,"19,666"
14381,44512,"34,000"
14382,44514,"22,242"
14383,44515,"27,428"
14384,44601,"34,881"
14385,44606,"7,551"
14386,44607,191
14387,44608,"2,741"
14388,44609,"4,149"
14389,44610,314
14390,44611,"1,926"
14391,44612,"5,404"
14392,44613,"2,144"
14393,44614,"12,644"
14394,44615,"11,197"
14395,44618,"6,821"
14396,44620,"1,596"
14397,44621,"4,623"
14398,44622,"18,380"
14399,44624,"5,656"
14400,44625,"1,516"
14401,44626,"3,087"
14402,44627,"7,486"
14403,44628,"1,025"
14404,44629,"2,656"
14405,44632,"9,824"
14406,44633,"2,727"
14407,44634,"2,175"
14408,44637,"2,773"
14409,44638,"1,488"
14410,44640,240
14411,44641,"20,296"
14412,44643,"3,118"
14413,44644,"4,683"
14414,44645,"2,426"
14415,44646,"46,285"
14416,44647,"18,552"
14417,44651,716
14418,44652,46
14419,44653,659
14420,44654,"19,704"
14421,44656,"2,993"
14422,44657,"10,536"
14423,44659,161
14424,44661,223
14425,44662,"9,438"
14426,44663,"25,216"
14427,44666,"2,986"
14428,44667,"13,984"
14429,44669,"1,264"
14430,44670,313
14431,44671,286
14432,44672,"4,816"
14433,44675,"2,167"
14434,44676,"4,858"
14435,44677,"2,489"
14436,44678,77
14437,44680,"4,270"
14438,44681,"7,728"
14439,44682,869
14440,44683,"8,379"
14441,44685,"27,728"
14442,44687,212
14443,44688,"3,092"
14444,44689,656
14445,44690,172
14446,44691,"43,479"
14447,44693,68
14448,44695,"1,634"
14449,44697,191
14450,44699,790
14451,44702,999
14452,44703,"8,773"
14453,44704,"3,813"
14454,44705,"19,071"
14455,44706,"18,268"
14456,44707,"8,974"
14457,44708,"25,276"
14458,44709,"19,038"
14459,44710,"9,761"
14460,44714,"8,947"
14461,44718,"11,885"
14462,44720,"39,162"
14463,44721,"13,505"
14464,44730,"6,180"
14465,44802,915
14466,44804,"1,138"
14467,44805,"32,493"
14468,44807,"2,362"
14469,44809,252
14470,44811,"12,878"
14471,44813,"7,908"
14472,44814,"2,767"
14473,44815,593
14474,44816,42
14475,44817,"1,635"
14476,44818,"2,490"
14477,44820,"17,897"
14478,44822,"3,098"
14479,44824,"3,808"
14480,44825,42
14481,44826,"1,639"
14482,44827,"6,990"
14483,44828,53
14484,44830,"18,738"
14485,44833,"17,024"
14486,44836,"2,629"
14487,44837,"4,472"
14488,44838,218
14489,44839,"12,594"
14490,44840,"3,297"
14491,44841,680
14492,44842,"5,471"
14493,44843,"2,388"
14494,44844,610
14495,44846,"3,199"
14496,44847,"3,785"
14497,44849,"2,384"
14498,44850,47
14499,44851,"5,147"
14500,44853,"1,332"
14501,44854,"1,701"
14502,44855,"1,279"
14503,44856,122
14504,44857,"23,545"
14505,44859,"1,432"
14506,44861,62
14507,44864,"3,452"
14508,44865,"3,592"
14509,44866,"2,292"
14510,44867,"2,359"
14511,44870,"40,977"
14512,44874,367
14513,44875,"13,673"
14514,44878,"3,104"
14515,44880,"3,048"
14516,44881,40
14517,44882,"2,850"
14518,44883,"29,232"
14519,44887,"1,105"
14520,44889,"6,826"
14521,44890,"11,308"
14522,44901,"2,552"
14523,44902,"5,124"
14524,44903,"25,135"
14525,44904,"14,003"
14526,44905,"14,066"
14527,44906,"16,983"
14528,44907,"14,555"
14529,45001,575
14530,45002,"13,446"
14531,45003,650
14532,45005,"30,255"
14533,45011,"68,825"
14534,45013,"53,481"
14535,45014,"44,156"
14536,45015,"11,906"
14537,45030,"17,895"
14538,45032,332
14539,45033,343
14540,45034,"1,161"
14541,45036,"38,437"
14542,45039,"22,839"
14543,45040,"51,672"
14544,45041,82
14545,45042,"26,563"
14546,45044,"52,685"
14547,45050,"8,728"
14548,45051,180
14549,45052,"4,308"
14550,45053,"3,320"
14551,45054,"2,423"
14552,45056,"27,369"
14553,45062,665
14554,45064,"2,876"
14555,45065,"4,957"
14556,45066,"24,157"
14557,45067,"14,087"
14558,45068,"10,616"
14559,45069,"49,667"
14560,45070,213
14561,45101,"2,418"
14562,45102,"22,599"
14563,45103,"32,366"
14564,45106,"12,554"
14565,45107,"9,100"
14566,45111,338
14567,45112,54
14568,45113,"3,492"
14569,45115,73
14570,45118,"3,686"
14571,45120,"3,215"
14572,45121,"9,278"
14573,45122,"11,188"
14574,45123,"8,582"
14575,45130,"3,691"
14576,45131,249
14577,45132,260
14578,45133,"23,441"
14579,45135,"4,839"
14580,45140,"53,226"
14581,45142,"4,368"
14582,45144,"4,581"
14583,45145,9
14584,45146,"1,634"
14585,45147,160
14586,45148,"1,496"
14587,45150,"31,891"
14588,45152,"11,536"
14589,45153,"1,830"
14590,45154,"9,247"
14591,45155,321
14592,45156,93
14593,45157,"9,824"
14594,45158,387
14595,45159,"3,456"
14596,45160,746
14597,45162,"2,466"
14598,45164,298
14599,45166,150
14600,45167,"3,601"
14601,45168,"1,613"
14602,45169,"4,776"
14603,45171,"6,206"
14604,45172,133
14605,45174,"2,302"
14606,45176,"9,007"
14607,45177,"22,197"
14608,45202,"13,246"
14609,45203,"2,259"
14610,45204,"6,824"
14611,45205,"19,983"
14612,45206,"10,660"
14613,45207,"7,760"
14614,45208,"18,479"
14615,45209,"9,720"
14616,45211,"36,828"
14617,45212,"22,110"
14618,45213,"12,228"
14619,45214,"8,455"
14620,45215,"30,181"
14621,45216,"9,529"
14622,45217,"6,901"
14623,45218,"3,814"
14624,45219,"17,265"
14625,45220,"14,577"
14626,45223,"12,414"
14627,45224,"20,079"
14628,45225,"8,859"
14629,45226,"5,360"
14630,45227,"18,167"
14631,45229,"12,639"
14632,45230,"27,228"
14633,45231,"40,522"
14634,45232,"6,562"
14635,45233,"15,812"
14636,45236,"24,348"
14637,45237,"19,844"
14638,45238,"45,930"
14639,45239,"28,006"
14640,45240,"27,401"
14641,45241,"23,164"
14642,45242,"22,014"
14643,45243,"14,677"
14644,45244,"28,716"
14645,45245,"18,993"
14646,45246,"14,926"
14647,45247,"22,150"
14648,45248,"25,203"
14649,45249,"13,226"
14650,45251,"21,996"
14651,45252,"4,765"
14652,45255,"21,573"
14653,45301,107
14654,45302,"4,181"
14655,45303,"2,113"
14656,45304,"7,490"
14657,45305,"11,108"
14658,45306,"2,421"
14659,45307,316
14660,45308,"4,352"
14661,45309,"12,350"
14662,45310,224
14663,45311,"6,420"
14664,45312,"1,440"
14665,45314,"5,970"
14666,45315,"4,175"
14667,45316,149
14668,45317,"1,046"
14669,45318,"5,446"
14670,45319,355
14671,45320,"15,368"
14672,45321,958
14673,45322,"21,576"
14674,45323,"5,230"
14675,45324,"40,337"
14676,45325,"2,384"
14677,45326,"1,074"
14678,45327,"9,180"
14679,45328,607
14680,45330,832
14681,45331,"22,497"
14682,45332,658
14683,45333,"1,220"
14684,45334,"2,198"
14685,45335,"6,804"
14686,45336,173
14687,45337,"1,614"
14688,45338,"5,088"
14689,45339,"1,356"
14690,45340,702
14691,45341,"3,654"
14692,45342,"36,447"
14693,45344,"16,962"
14694,45345,"6,236"
14695,45346,"2,196"
14696,45347,"4,597"
14697,45348,858
14698,45349,431
14699,45350,120
14700,45351,244
14701,45352,198
14702,45353,184
14703,45354,569
14704,45356,"25,401"
14705,45358,394
14706,45359,"1,919"
14707,45360,445
14708,45361,299
14709,45362,"1,233"
14710,45363,"1,760"
14711,45365,"30,466"
14712,45368,"4,736"
14713,45369,"3,610"
14714,45370,"2,383"
14715,45371,"18,820"
14716,45372,431
14717,45373,"35,211"
14718,45377,"15,086"
14719,45378,381
14720,45380,"5,393"
14721,45381,"5,490"
14722,45382,"1,370"
14723,45383,"7,199"
14724,45384,"1,609"
14725,45385,"38,127"
14726,45387,"5,233"
14727,45388,887
14728,45389,506
14729,45390,"3,386"
14730,45402,"10,586"
14731,45403,"15,323"
14732,45404,"10,506"
14733,45405,"18,483"
14734,45406,"20,789"
14735,45409,"15,881"
14736,45410,"15,529"
14737,45414,"20,687"
14738,45415,"12,565"
14739,45416,"6,091"
14740,45417,"31,037"
14741,45418,"1,653"
14742,45419,"14,795"
14743,45420,"25,696"
14744,45424,"50,174"
14745,45426,"14,929"
14746,45428,316
14747,45429,"25,500"
14748,45430,"7,528"
14749,45431,"26,750"
14750,45432,"15,043"
14751,45433,"2,499"
14752,45434,"11,965"
14753,45439,"9,956"
14754,45440,"20,880"
14755,45449,"18,409"
14756,45458,"30,053"
14757,45459,"27,669"
14758,45502,"15,952"
14759,45503,"33,093"
14760,45504,"18,349"
14761,45505,"19,671"
14762,45506,"13,901"
14763,45601,"57,237"
14764,45612,"5,511"
14765,45613,"3,675"
14766,45614,"4,847"
14767,45616,"1,440"
14768,45617,155
14769,45618,16
14770,45619,"8,083"
14771,45620,"1,030"
14772,45621,371
14773,45622,268
14774,45623,"3,141"
14775,45624,16
14776,45628,"4,735"
14777,45629,"3,557"
14778,45630,184
14779,45631,"15,259"
14780,45634,"2,103"
14781,45636,172
14782,45638,"21,663"
14783,45640,"16,462"
14784,45642,5
14785,45644,"4,403"
14786,45645,"3,193"
14787,45646,308
14788,45647,"2,591"
14789,45648,"12,800"
14790,45650,298
14791,45651,"5,938"
14792,45652,"3,807"
14793,45653,"4,187"
14794,45654,899
14795,45656,"6,406"
14796,45657,"2,726"
14797,45658,"2,495"
14798,45659,"2,835"
14799,45660,"8,294"
14800,45661,"7,191"
14801,45662,"29,823"
14802,45663,"6,600"
14803,45669,"10,428"
14804,45671,541
14805,45672,"1,504"
14806,45673,353
14807,45674,695
14808,45678,"1,238"
14809,45679,"2,806"
14810,45680,"12,628"
14811,45681,"1,823"
14812,45682,"2,443"
14813,45684,"1,898"
14814,45685,"1,134"
14815,45686,"3,535"
14816,45688,546
14817,45690,"14,404"
14818,45692,"8,492"
14819,45693,"8,416"
14820,45694,"12,241"
14821,45695,657
14822,45696,"1,370"
14823,45697,"5,261"
14824,45698,394
14825,45701,"34,107"
14826,45710,"5,694"
14827,45711,"1,264"
14828,45714,"9,614"
14829,45715,"2,554"
14830,45716,438
14831,45719,"1,175"
14832,45721,25
14833,45723,"3,724"
14834,45724,"1,885"
14835,45727,474
14836,45729,"1,468"
14837,45732,"4,498"
14838,45734,568
14839,45735,"1,798"
14840,45740,544
14841,45741,917
14842,45742,"3,024"
14843,45743,"1,523"
14844,45744,"2,605"
14845,45745,"1,377"
14846,45746,428
14847,45750,"27,565"
14848,45760,"3,705"
14849,45761,"1,871"
14850,45764,"9,160"
14851,45766,"1,208"
14852,45767,"2,529"
14853,45768,"1,729"
14854,45769,"6,734"
14855,45770,543
14856,45771,"3,480"
14857,45772,"1,972"
14858,45773,140
14859,45775,"1,263"
14860,45776,612
14861,45778,671
14862,45779,717
14863,45780,"3,334"
14864,45782,391
14865,45784,"3,364"
14866,45786,"3,436"
14867,45787,35
14868,45788,"1,261"
14869,45789,131
14870,45801,"24,556"
14871,45804,"15,489"
14872,45805,"23,483"
14873,45806,"11,026"
14874,45807,"11,692"
14875,45808,375
14876,45809,130
14877,45810,"8,409"
14878,45812,"1,802"
14879,45813,"3,624"
14880,45814,"2,848"
14881,45816,340
14882,45817,"6,674"
14883,45819,263
14884,45820,435
14885,45821,"1,411"
14886,45822,"19,315"
14887,45826,333
14888,45827,"2,171"
14889,45828,"6,127"
14890,45830,"6,328"
14891,45831,"3,250"
14892,45832,"3,058"
14893,45833,"10,589"
14894,45835,406
14895,45836,"1,496"
14896,45838,36
14897,45840,"54,852"
14898,45841,845
14899,45843,"3,959"
14900,45844,"3,301"
14901,45845,"3,037"
14902,45846,"4,280"
14903,45849,"1,274"
14904,45850,"3,707"
14905,45851,635
14906,45853,"1,205"
14907,45854,468
14908,45855,188
14909,45856,"5,139"
14910,45858,"3,278"
14911,45859,481
14912,45860,"2,183"
14913,45861,178
14914,45862,"1,451"
14915,45863,"1,135"
14916,45864,141
14917,45865,"4,820"
14918,45866,211
14919,45867,"1,058"
14920,45868,605
14921,45869,"4,548"
14922,45870,166
14923,45871,"1,864"
14924,45872,"4,257"
14925,45873,"2,193"
14926,45874,"2,109"
14927,45875,"11,292"
14928,45876,768
14929,45877,"2,192"
14930,45879,"6,313"
14931,45880,"2,382"
14932,45881,"1,608"
14933,45882,"2,900"
14934,45883,"3,932"
14935,45884,159
14936,45885,"12,589"
14937,45886,658
14938,45887,"4,563"
14939,45888,201
14940,45889,"1,440"
14941,45890,718
14942,45891,"15,181"
14943,45894,652
14944,45895,"18,227"
14945,45896,"2,148"
14946,45897,151
14947,45898,"1,226"
14948,45899,225
14949,46001,"10,440"
14950,46011,"16,974"
14951,46012,"19,547"
14952,46013,"18,102"
14953,46016,"18,459"
14954,46017,"5,755"
14955,46030,"3,168"
14956,46031,"2,319"
14957,46032,"43,217"
14958,46033,"36,016"
14959,46034,"7,115"
14960,46035,"1,099"
14961,46036,"11,630"
14962,46037,"36,828"
14963,46038,"39,196"
14964,46039,753
14965,46040,"11,201"
14966,46041,"23,676"
14967,46044,"2,810"
14968,46045,186
14969,46047,127
14970,46048,"2,159"
14971,46049,824
14972,46050,"1,908"
14973,46051,"2,962"
14974,46052,"22,069"
14975,46055,"9,823"
14976,46056,"2,301"
14977,46057,"1,034"
14978,46058,"2,131"
14979,46060,"35,854"
14980,46062,"31,257"
14981,46063,438
14982,46064,"16,526"
14983,46065,"3,533"
14984,46068,"2,487"
14985,46069,"6,978"
14986,46070,"2,264"
14987,46071,"3,714"
14988,46072,"9,539"
14989,46074,"28,313"
14990,46075,"3,413"
14991,46076,"1,730"
14992,46077,"25,504"
14993,46103,206
14994,46104,928
14995,46105,"2,199"
14996,46106,"5,902"
14997,46107,"12,628"
14998,46110,537
14999,46111,329
15000,46112,"34,094"
15001,46113,"15,108"
15002,46115,"2,031"
15003,46117,519
15004,46118,"5,082"
15005,46120,"5,984"
15006,46121,"5,343"
15007,46122,"14,713"
15008,46123,"32,440"
15009,46124,"7,802"
15010,46125,35
15011,46126,"4,734"
15012,46127,309
15013,46128,"1,832"
15014,46130,"2,536"
15015,46131,"31,181"
15016,46133,792
15017,46135,"20,708"
15018,46140,"38,865"
15019,46142,"29,814"
15020,46143,"50,778"
15021,46144,156
15022,46146,87
15023,46147,"3,338"
15024,46148,"5,381"
15025,46149,"2,215"
15026,46150,615
15027,46151,"30,786"
15028,46155,118
15029,46156,"1,619"
15030,46157,"3,936"
15031,46158,"22,514"
15032,46160,"6,507"
15033,46161,"2,562"
15034,46162,381
15035,46163,"11,768"
15036,46164,"3,973"
15037,46165,"1,476"
15038,46166,"2,219"
15039,46167,"6,401"
15040,46168,"31,570"
15041,46171,"1,528"
15042,46172,"2,445"
15043,46173,"11,183"
15044,46175,615
15045,46176,"27,694"
15046,46180,"1,064"
15047,46181,"4,549"
15048,46182,"1,672"
15049,46183,200
15050,46184,"12,543"
15051,46186,"1,857"
15052,46201,"30,738"
15053,46202,"16,707"
15054,46203,"38,285"
15055,46204,"6,106"
15056,46205,"27,004"
15057,46208,"22,963"
15058,46214,"24,190"
15059,46216,"1,715"
15060,46217,"30,035"
15061,46218,"29,048"
15062,46219,"34,701"
15063,46220,"34,835"
15064,46221,"26,521"
15065,46222,"34,091"
15066,46224,"35,411"
15067,46225,"7,035"
15068,46226,"45,096"
15069,46227,"57,426"
15070,46228,"14,916"
15071,46229,"27,961"
15072,46231,"10,934"
15073,46234,"26,166"
15074,46235,"31,168"
15075,46236,"27,052"
15076,46237,"39,883"
15077,46239,"26,318"
15078,46240,"19,072"
15079,46241,"30,993"
15080,46250,"18,320"
15081,46254,"37,988"
15082,46256,"23,238"
15083,46259,"11,604"
15084,46260,"32,709"
15085,46268,"25,882"
15086,46278,"7,827"
15087,46280,"6,950"
15088,46290,238
15089,46301,596
15090,46303,"13,947"
15091,46304,"24,456"
15092,46307,"60,205"
15093,46310,"13,503"
15094,46311,"21,557"
15095,46312,"29,514"
15096,46319,"18,093"
15097,46320,"15,127"
15098,46321,"23,370"
15099,46322,"23,497"
15100,46323,"22,813"
15101,46324,"22,894"
15102,46327,"11,788"
15103,46340,"1,017"
15104,46341,"10,393"
15105,46342,"31,060"
15106,46345,295
15107,46346,"1,498"
15108,46347,"4,823"
15109,46348,"1,029"
15110,46349,"3,278"
15111,46350,"43,047"
15112,46356,"17,570"
15113,46360,"43,815"
15114,46365,"1,034"
15115,46366,"5,631"
15116,46368,"38,665"
15117,46371,"3,799"
15118,46373,"14,084"
15119,46374,"1,000"
15120,46375,"23,573"
15121,46376,363
15122,46377,377
15123,46379,233
15124,46381,279
15125,46382,"2,086"
15126,46383,"39,829"
15127,46385,"39,129"
15128,46390,"2,662"
15129,46391,"10,152"
15130,46392,"7,982"
15131,46393,328
15132,46394,"12,281"
15133,46402,"6,591"
15134,46403,"12,810"
15135,46404,"17,165"
15136,46405,"11,670"
15137,46406,"9,861"
15138,46407,"12,668"
15139,46408,"16,478"
15140,46409,"8,941"
15141,46410,"38,777"
15142,46501,"3,786"
15143,46502,322
15144,46504,"3,479"
15145,46506,"9,994"
15146,46507,"9,088"
15147,46508,182
15148,46510,"3,437"
15149,46511,"4,440"
15150,46514,"40,125"
15151,46516,"33,863"
15152,46517,"23,565"
15153,46524,"2,479"
15154,46526,"32,563"
15155,46528,"25,288"
15156,46530,"30,221"
15157,46531,"1,525"
15158,46532,"1,982"
15159,46534,"11,302"
15160,46536,"3,421"
15161,46537,468
15162,46538,"3,873"
15163,46539,"2,013"
15164,46540,"11,575"
15165,46542,"3,972"
15166,46543,"3,809"
15167,46544,"31,110"
15168,46545,"24,624"
15169,46550,"12,701"
15170,46552,"6,875"
15171,46553,"3,347"
15172,46554,"4,955"
15173,46555,"2,900"
15174,46556,"7,290"
15175,46561,"13,659"
15176,46562,"5,028"
15177,46563,"23,678"
15178,46565,"8,199"
15179,46567,"9,160"
15180,46570,"1,211"
15181,46571,"5,728"
15182,46573,"3,553"
15183,46574,"7,972"
15184,46580,"21,348"
15185,46582,"12,394"
15186,46590,"4,925"
15187,46595,111
15188,46601,"6,226"
15189,46613,"11,162"
15190,46614,"30,376"
15191,46615,"14,843"
15192,46616,"5,530"
15193,46617,"9,742"
15194,46619,"21,470"
15195,46628,"25,936"
15196,46635,"6,083"
15197,46637,"14,944"
15198,46701,"7,857"
15199,46702,"2,238"
15200,46703,"17,803"
15201,46704,111
15202,46705,"1,687"
15203,46706,"18,820"
